"periode_data","tahun","nama_provinsi","nama_kabupaten_kota","nama_kecamatan","nama_kelurahan","jenis_kelamin","usia","jumlah"
"2019","2019","DKI Jakarta","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Perempuan","60","1387"
"2019","2019","DKI Jakarta","JAKARTA BARAT","TAMBORA","PEKOJAN","Perempuan","60","1928"
"2019","2019","DKI Jakarta","JAKARTA BARAT","TAMBORA","ROA MALAKA","Perempuan","60","434"
"2019","2019","DKI Jakarta","JAKARTA BARAT","TAMBORA","DURI SELATAN","Perempuan","60","1058"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Perempuan","60","2574"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Perempuan","60","1992"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Perempuan","60","1437"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Perempuan","60","1271"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Perempuan","60","4227"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Perempuan","60","2907"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Perempuan","60","1936"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KALI DERES","KALIDERES","Perempuan","60","2842"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KALI DERES","SEMANAN","Perempuan","60","2148"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Perempuan","60","2980"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KALI DERES","KAMAL","Perempuan","60","1512"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Perempuan","60","3012"
"2019","2019","DKI Jakarta","JAKARTA BARAT","PAL MERAH","PALMERAH","Perempuan","60","3390"
"2019","2019","DKI Jakarta","JAKARTA BARAT","PAL MERAH","SLIPI","Perempuan","60","1011"
"2019","2019","DKI Jakarta","JAKARTA BARAT","PAL MERAH","KOTA BAMBU UTARA","Perempuan","60","1320"
"2019","2019","DKI Jakarta","JAKARTA BARAT","PAL MERAH","JATIPULO","Perempuan","60","1764"
"2019","2019","DKI Jakarta","JAKARTA BARAT","PAL MERAH","KEMANGGISAN","Perempuan","60","2069"
"2019","2019","DKI Jakarta","JAKARTA BARAT","PAL MERAH","KOTA BAMBU SELATAN","Perempuan","60","1043"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Perempuan","60","2217"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA","Perempuan","60","2651"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN","Perempuan","60","1528"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","SRENGSENG","Perempuan","60","2181"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","JOGLO","Perempuan","60","2226"
"2019","2019","DKI Jakarta","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN","Perempuan","60","1635"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","TEBET","TEBET TIMUR","Perempuan","60","1547"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","TEBET","TEBET BARAT","Perempuan","60","1712"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","TEBET","MENTENG DALAM","Perempuan","60","2120"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","TEBET","KEBON BARU","Perempuan","60","2310"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","TEBET","BUKIT DURI","Perempuan","60","2302"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN","Perempuan","60","1491"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","TEBET","MANGGARAI","Perempuan","60","1816"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","SETIA BUDI","Perempuan","60","205"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI","Perempuan","60","194"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN","Perempuan","60","910"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","KARET","Perempuan","60","664"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS","Perempuan","60","1664"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS","Perempuan","60","1539"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","GUNTUR","Perempuan","60","397"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR","Perempuan","60","357"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN","Perempuan","60","903"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA","Perempuan","60","1073"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG","Perempuan","60","2448"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","MAMPANG PRAPATAN","TEGAL PARANG","Perempuan","60","1522"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","MAMPANG PRAPATAN","KUNINGAN BARAT","Perempuan","60","628"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU","Perempuan","60","1668"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PASAR MINGGU","JATI PADANG","Perempuan","60","2117"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PASAR MINGGU","CILANDAK TIMUR","Perempuan","60","1119"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PASAR MINGGU","RAGUNAN","Perempuan","60","2159"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PASAR MINGGU","PEJATEN TIMUR","Perempuan","60","2810"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PASAR MINGGU","PEJATEN BARAT","Perempuan","60","2130"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PASAR MINGGU","KEBAGUSAN","Perempuan","60","1912"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA","Perempuan","60","2245"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN LAMA","PONDOK PINANG","Perempuan","60","3725"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN LAMA","CIPULIR","Perempuan","60","2009"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL UTARA","Perempuan","60","2348"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL SELATAN","Perempuan","60","2361"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN","Perempuan","60","2410"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT","Perempuan","60","3237"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","CILANDAK","LEBAK BULUS","Perempuan","60","2275"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","CILANDAK","PONDOK LABU","Perempuan","60","2494"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN","Perempuan","60","1377"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN","Perempuan","60","1536"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI","Perempuan","60","294"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG","Perempuan","60","764"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA","Perempuan","60","901"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","SELONG","Perempuan","60","349"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","RAWA BARAT","Perempuan","60","552"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","SENAYAN","Perempuan","60","227"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","60","582"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","60","865"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA","Perempuan","60","2556"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA","Perempuan","60","1738"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PANCORAN","PANCORAN","Perempuan","60","1045"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PANCORAN","KALIBATA","Perempuan","60","2257"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PANCORAN","RAWAJATI","Perempuan","60","1118"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PANCORAN","DUREN TIGA","Perempuan","60","1597"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PANCORAN","PENGADEGAN","Perempuan","60","1153"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PANCORAN","CIKOKO","Perempuan","60","583"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","JAGAKARSA","JAGAKARSA","Perempuan","60","2801"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","JAGAKARSA","SRENGSENG SAWAH","Perempuan","60","2764"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","JAGAKARSA","CIGANJUR","Perempuan","60","1565"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG","Perempuan","60","2555"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT","Perempuan","60","1916"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","JAGAKARSA","CIPEDAK","Perempuan","60","1505"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN","Perempuan","60","1581"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PESANGGRAHAN","BINTARO","Perempuan","60","2854"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN UTARA","Perempuan","60","2789"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN SELATAN","Perempuan","60","1917"
"2019","2019","DKI Jakarta","JAKARTA SELATAN","PESANGGRAHAN","ULUJAMI","Perempuan","60","1917"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","MATRAMAN","PISANGAN BARU","Perempuan","60","1996"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA","Perempuan","60","1710"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","MATRAMAN","KAYU MANIS","Perempuan","60","1600"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","MATRAMAN","PALMERIAM","Perempuan","60","1373"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","MATRAMAN","KEBON MANGGIS","Perempuan","60","1226"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN","Perempuan","60","2224"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG","Perempuan","60","1857"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR","Perempuan","60","2461"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","PULO GADUNG","CIPINANG","Perempuan","60","2437"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM","Perempuan","60","1119"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN","Perempuan","60","2546"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH","Perempuan","60","2867"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","PULO GADUNG","JATI","Perempuan","60","2552"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Perempuan","60","1385"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Perempuan","60","2382"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Perempuan","60","844"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Perempuan","60","1396"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","CIPAYUNG","PONDOK RANGGON","Perempuan","60","933"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","CIPAYUNG","MUNJUL","Perempuan","60","1071"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","CIPAYUNG","SETU","Perempuan","60","840"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","CIPAYUNG","BAMBU APUS","Perempuan","60","1074"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","CIPAYUNG","LUBANG BUAYA","Perempuan","60","2718"
"2019","2019","DKI Jakarta","JAKARTA TIMUR","CIPAYUNG","CEGER","Perempuan","60","843"
"2020","2020","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU PANGGANG","Laki-Laki","60","235"
"2020","2020","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU KELAPA","Laki-Laki","60","246"
"2020","2020","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU UTARA","PULAU HARAPAN","Laki-Laki","60","76"
"2020","2020","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU UNTUNG JAWA","Laki-Laki","60","77"
"2020","2020","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU TIDUNG","Laki-Laki","60","213"
"2020","2020","DKI Jakarta","ADM KEPULAUAN SERIBU","KEPULAUAN SERIBU SELATAN","PULAU PARI","Laki-Laki","60","115"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","GAMBIR","GAMBIR","Laki-Laki","60","195"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","GAMBIR","CIDENG","Laki-Laki","60","1344"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Laki-Laki","60","1416"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki-Laki","60","1105"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","GAMBIR","KEBON KELAPA","Laki-Laki","60","858"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","GAMBIR","DURI PULO","Laki-Laki","60","1278"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","PASAR BARU","Laki-Laki","60","1326"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","KARANG ANYAR","Laki-Laki","60","1750"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","KARTINI","Laki-Laki","60","1721"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","GUNUNG SAHARI UTARA","Laki-Laki","60","1420"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","SAWAH BESAR","MANGGA DUA SELATAN","Laki-Laki","60","1795"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","KEMAYORAN","Laki-Laki","60","1359"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","KEBON KOSONG","Laki-Laki","60","1518"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","HARAPAN MULIA","Laki-Laki","60","1236"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","SERDANG","Laki-Laki","60","1484"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","GUNUNG SAHARI SELATAN","Laki-Laki","60","1444"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","CEMPAKA BARU","Laki-Laki","60","1789"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","SUMUR BATU","Laki-Laki","60","1377"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","KEMAYORAN","UTAN PANJANG","Laki-Laki","60","1467"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","S E N E N","SENEN","Laki-Laki","60","465"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","S E N E N","KENARI","Laki-Laki","60","704"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","S E N E N","PASEBAN","Laki-Laki","60","1495"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","S E N E N","KRAMAT","Laki-Laki","60","1727"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","S E N E N","KWITANG","Laki-Laki","60","1055"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","S E N E N","BUNGUR","Laki-Laki","60","1186"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki-Laki","60","1631"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki-Laki","60","2101"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","CEMPAKA PUTIH","RAWASARI","Laki-Laki","60","1409"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","MENTENG","MENTENG","Laki-Laki","60","1767"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki-Laki","60","1539"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","MENTENG","CIKINI","Laki-Laki","60","593"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","MENTENG","GONDANGDIA","Laki-Laki","60","412"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","MENTENG","KEBON SIRIH","Laki-Laki","60","839"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","GELORA","Laki-Laki","60","213"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","BENDUNGAN HILIR","Laki-Laki","60","1384"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KARET TENGSIN","Laki-Laki","60","1049"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","PETAMBURAN","Laki-Laki","60","1721"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KEBON MELATI","Laki-Laki","60","1759"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki-Laki","60","1443"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","TANAH ABANG","KAMPUNG BALI","Laki-Laki","60","844"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","JOHAR BARU","Laki-Laki","60","2229"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","KAMPUNG RAWA","Laki-Laki","60","1137"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","GALUR","Laki-Laki","60","943"
"2020","2020","DKI Jakarta","JAKARTA PUSAT","JOHAR BARU","TANAH TINGGI","Laki-Laki","60","2165"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","PENJARINGAN","Laki-Laki","60","3622"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","KAMAL MUARA","Laki-Laki","60","610"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","KAPUK MUARA","Laki-Laki","60","1975"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","PEJAGALAN","Laki-Laki","60","4446"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PENJARINGAN","PLUIT","Laki-Laki","60","4081"
"2020","2020","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","TANJUNG PRIOK","Laki-Laki","60","1367"
"2020","2020","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","SUNTER JAYA","Laki-Laki","60","3484"
"2020","2020","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","PAPANGGO","Laki-Laki","60","1634"
"2020","2020","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","SUNGAI BAMBU","Laki-Laki","60","1299"
"2020","2020","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","KEBON BAWANG","Laki-Laki","60","2197"
"2020","2020","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","SUNTER AGUNG","Laki-Laki","60","4430"
"2020","2020","DKI Jakarta","JAKARTA UTARA","TANJUNG PRIOK","WARAKAS","Laki-Laki","60","1678"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KOJA","KOJA","Laki-Laki","60","1172"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KOJA","TUGU UTARA","Laki-Laki","60","2893"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KOJA","LAGOA","Laki-Laki","60","2476"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KOJA","RAWA BADAK UTARA","Laki-Laki","60","1473"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KOJA","TUGU SELATAN","Laki-Laki","60","1435"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KOJA","RAWA BADAK SELATAN","Laki-Laki","60","1661"
"2020","2020","DKI Jakarta","JAKARTA UTARA","CILINCING","CILINCING","Laki-Laki","60","1770"
"2020","2020","DKI Jakarta","JAKARTA UTARA","CILINCING","SUKAPURA","Laki-Laki","60","1877"
"2020","2020","DKI Jakarta","JAKARTA UTARA","CILINCING","MARUNDA","Laki-Laki","60","909"
"2020","2020","DKI Jakarta","JAKARTA UTARA","CILINCING","KALIBARU","Laki-Laki","60","2358"
"2020","2020","DKI Jakarta","JAKARTA UTARA","CILINCING","SEMPER TIMUR","Laki-Laki","60","1462"
"2020","2020","DKI Jakarta","JAKARTA UTARA","CILINCING","ROROTAN","Laki-Laki","60","1437"
"2020","2020","DKI Jakarta","JAKARTA UTARA","CILINCING","SEMPER BARAT","Laki-Laki","60","2798"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR","Laki-Laki","60","2273"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT","Laki-Laki","60","3405"
"2020","2020","DKI Jakarta","JAKARTA UTARA","PADEMANGAN","ANCOL","Laki-Laki","60","1155"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Laki-Laki","60","3031"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki-Laki","60","3181"
"2020","2020","DKI Jakarta","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki-Laki","60","2279"
"2020","2020","DKI Jakarta","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki-Laki","60","3107"
"2020","2020","DKI Jakarta","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI","Laki-Laki","60","3314"
"2020","2020","DKI Jakarta","JAKARTA BARAT","CENGKARENG","RAWA BUAYA","Laki-Laki","60","2760"
"2020","2020","DKI Jakarta","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE","Laki-Laki","60","1284"
"2020","2020","DKI Jakarta","JAKARTA BARAT","CENGKARENG","KAPUK","Laki-Laki","60","4934"
"2020","2020","DKI Jakarta","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki-Laki","60","3121"
"2020","2020","DKI Jakarta","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki-Laki","60","1068"
"2020","2020","DKI Jakarta","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki-Laki","60","1241"
"2020","2020","DKI Jakarta","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki-Laki","60","1796"
"2020","2020","DKI Jakarta","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki-Laki","60","2038"
"2020","2020","DKI Jakarta","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN SELATAN","Laki-Laki","60","1414"
"2020","2020","DKI Jakarta","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU","Laki-Laki","60","2416"
"2020","2020","DKI Jakarta","JAKARTA BARAT","GROGOL PETAMBURAN","WIJAYA KUSUMA","Laki-Laki","60","2133"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","TAMAN SARI","Laki-Laki","60","1108"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","KRUKUT","Laki-Laki","60","1097"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","MAPHAR","Laki-Laki","60","1206"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","TANGKI","Laki-Laki","60","889"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR","Laki-Laki","60","665"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN","Laki-Laki","60","993"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","GLODOK","Laki-Laki","60","867"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMAN SARI","PINANGSIA","Laki-Laki","60","737"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","TAMBORA","Laki-Laki","60","669"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","KALI ANYAR","Laki-Laki","60","995"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","DURI UTARA","Laki-Laki","60","1084"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","TANAH SEREAL","Laki-Laki","60","1646"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","KRENDANG","Laki-Laki","60","997"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki-Laki","60","1220"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","ANGKE","Laki-Laki","60","1627"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki-Laki","60","1137"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki-Laki","60","1552"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki-Laki","60","388"
"2020","2020","DKI Jakarta","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki-Laki","60","864"
"2020","2020","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki-Laki","60","2496"
"2020","2020","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki-Laki","60","1745"
"2020","2020","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Laki-Laki","60","1471"
"2020","2020","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Laki-Laki","60","1140"
"2020","2020","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Laki-Laki","60","3753"
"2020","2020","DKI Jakarta","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki-Laki","60","2761"
